song_id,song_name,release_year,artist,artist_id,followers,artist_type,main_genre,artist_popularity,song_popularity,explicit,duration_sec,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
6A426nfNHDuTDs1uY0W0NF,'Me Neither',1999, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,37,FALSE,200.16,0,1,4,0.0271,0.622,0.942,0.0000236,0.326,-9.469,0.0385,0.844,117.173
154grZhOoDf2FDTnS2BpK6,'Two People Fell In Love',2001, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,39,FALSE,247.173,0,1,4,0.332,0.6,0.44,0,0.148,-10.79,0.0291,0.381,80.334
2qfGMqnRjiE4opZ4cBT65F,'Welcome To The Future',2009, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,42,FALSE,351.453,7,1,4,0.0327,0.516,0.86,0.000131,0.162,-5.856,0.0319,0.43,141.702
20dc1jFEG3azMMyvpHj8La,'Wrapped Around',2001, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,42,FALSE,202.933,9,1,3,0.093,0.616,0.758,0,0.132,-8.43,0.0434,0.447,141.495
6hVgzcyMmjNKaJn5VRZX3H,'Camouflage',2011, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,43,FALSE,266.147,4,1,4,0.0325,0.56,0.965,0.000984,0.43,-3.67,0.0472,0.771,113.633
5xr4NKzmwqr0cvRMZr7cFz,'Celebrity',2010, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,43,FALSE,223.4,0,1,4,0.379,0.643,0.837,0.00000876,0.18,-4.535,0.0316,0.787,123.777
1LONTBZZRxDVx4wEvdcCLd,"""He Didn't Have To Be""",2010, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,45,FALSE,282.227,9,1,4,0.105,0.476,0.443,0.00000797,0.123,-7.563,0.0282,0.165,72.888
0UCQ9RkNu2cjZclKFMwvEL,'Online',2010, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,45,FALSE,289.413,7,1,4,0.0882,0.557,0.856,0.0326,0.681,-5.294,0.0687,0.846,133.527
74mZKvZcZzzvbOnt8NfWda,'Anything Like Me',2010, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,46,FALSE,268.187,2,1,4,0.422,0.545,0.522,0,0.119,-9.241,0.0341,0.446,164.869
3qrE75eXkASxoMG8wJvWSk,'The World',2010, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,46,FALSE,241.68,4,1,4,0.302,0.446,0.947,0.000692,0.0979,-6.594,0.052,0.88,176.798
4yL5WpJZmoxAV4udhE55VY,'Country Nation',2014, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,47,FALSE,225.413,4,1,4,0.0389,0.387,0.861,0.00047,0.1,-5.529,0.0413,0.482,177.94
10K3cLNxSH5XLs9X951hLR,"""I'm Still A Guy""",2010, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,49,FALSE,248.787,2,1,3,0.104,0.494,0.599,0,0.0882,-6.836,0.0316,0.457,163.729
6Ray43gNA6LZxareyESwNk,'This Is Country Music',2011, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,49,FALSE,311.64,2,1,4,0.126,0.507,0.669,0.000263,0.111,-5.104,0.0275,0.484,88.525
3uJggzf2q1lCOl8EiQHFvN,"""Waitin' On A Woman""",2005, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,50,FALSE,272.587,0,1,4,0.0846,0.548,0.617,0.0000509,0.113,-7.093,0.0283,0.339,76.371
7xJqaCgeteqWPogqjjxkBl,'American Saturday Night',2009, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,50,FALSE,274.2,4,1,4,0.0721,0.487,0.938,0.0000263,0.522,-5.466,0.0533,0.733,157.795
7wqMZWYeBxJt0obQPnF5NX,'Letter To Me',2007, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,50,FALSE,280.827,9,1,4,0.676,0.532,0.492,0.0000612,0.086,-9.255,0.0312,0.366,79.242
7nJrhBDkUSHASFzopvgygk,'Little Moments',2010, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,50,FALSE,221.067,9,1,4,0.245,0.558,0.551,0.00000419,0.231,-6.333,0.0263,0.347,78.374
736KP0gdltJQWPKk0wVL7l,'Ticks',2007, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,50,FALSE,273.16,4,1,4,0.0312,0.623,0.79,0.0000377,0.106,-6.316,0.0283,0.718,94.433
5wKaxpvqXq95IaoAVPLgoi,'Alcohol',2005, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,51,FALSE,290.933,11,1,3,0.373,0.552,0.754,0.0000302,0.208,-5.888,0.0302,0.595,141.671
4HHtqzri9jrmAGFyucxkLG,'We Danced',2010, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,51,FALSE,225.68,9,1,4,0.385,0.596,0.465,0,0.106,-8.511,0.0253,0.141,73.013
0U6uTxVPeoXFcxlXMIWgAR,'River Bank',2014, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,52,FALSE,179.8,7,1,4,0.0929,0.639,0.875,0,0.296,-5.793,0.0372,0.892,117.028
14UE0L5fL5TL0ohEiAv56X,'Perfect Storm',2014, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,53,FALSE,234.84,0,1,4,0.365,0.53,0.753,0.0000419,0.269,-5.551,0.0346,0.38,123.979
1IO13V09b01gLSbmZJZ9dM,'Today',2017, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,53,FALSE,229.338,2,1,3,0.539,0.347,0.632,0.00226,0.121,-6.998,0.0381,0.285,74.257
5z1T8M153gyxX6IKJemYX7,'Water',2009, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,53,FALSE,261.92,5,1,4,0.00493,0.562,0.825,0.000629,0.57,-5.794,0.0269,0.694,97.54
3yMVUGqVK5iTTkA8kGChH2,"""Crushin' It""",2014, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,54,FALSE,220.147,2,1,4,0.0385,0.595,0.823,0.00000135,0.0984,-5.864,0.0483,0.745,108.99
2rQyI7A1yTvTXJ9J4qFmmN,'Mud On The Tires',2010, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,56,FALSE,206.72,2,1,4,0.294,0.448,0.824,0.0000381,0.662,-5.508,0.0478,0.463,185.217
3XKbdb9GB6u3hsnUklQTav,'Then',2009, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,61,FALSE,321.64,0,1,4,0.512,0.493,0.643,0.0000242,0.209,-5.19,0.0299,0.3,144.717
3dAgQFdruU8ufWc5GE05xC,"""She's Everything""",2005, 'Brad Paisley',13YmWQJFwgZrd4bf5IjMY4,1553812,singer,contemporary country,72,62,FALSE,266.92,0,1,4,0.569,0.355,0.478,0.0000029,0.194,-8.323,0.0335,0.269,102.971
0cRmSbg15oTRkRyKseRv9l,'It Was',1999, 'Chely Wright',1aSIXmBKKrEVIbGLwhedIe,62058,singer,contemporary country,41,12,FALSE,232.293,3,1,4,0.199,0.523,0.553,0.0000152,0.325,-10.45,0.0355,0.631,170.268
6dxP7tBctklJFTfzgmkXM7,'Single White Female',1999, 'Chely Wright',1aSIXmBKKrEVIbGLwhedIe,62058,singer,contemporary country,41,33,FALSE,199.133,6,1,4,0.319,0.54,0.68,0,0.0612,-8.113,0.0308,0.889,178.135
4XB8f2e7bSJDeq2WJkcLEE,'We Are Tonight',2019, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,26,FALSE,232.107,11,1,4,0.0323,0.559,0.812,0,0.195,-5.347,0.0371,0.472,127.911
00z7KscyujNtThfKhIVeEb,'Hey Girl',2019, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,29,FALSE,200.533,1,1,4,0.0158,0.548,0.673,0,0.0794,-5.29,0.0268,0.652,81.947
06T2c6axZSbnEwEYsBmj0Z,"""Must Be Doin' Somethin' Right""",2019, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,31,FALSE,269.667,9,1,4,0.187,0.485,0.629,0,0.0516,-3.967,0.0263,0.426,167.733
2LUYGE3JUk4LIIobqI0jpr,'Walk A Little Straighter',2003, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,37,FALSE,223.701,8,1,4,0.383,0.551,0.388,0,0.0974,-8.327,0.0263,0.155,131.894
5caTDebaNznaQUXbLdK4Ol,'Good Directions',2019, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,40,FALSE,216.133,5,1,4,0.322,0.715,0.722,0,0.139,-2.533,0.0316,0.436,122.479
0Q45S96loRZtRPZYFaNqB0,"""Don't""",2008, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,44,FALSE,236.467,2,1,4,0.125,0.719,0.774,0,0.117,-3.738,0.025,0.825,98.015
5caW5J7nrK4Mtu6cZiBxUk,"""I Got A Feelin'""",2003, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,44,FALSE,193.333,2,1,4,0.313,0.653,0.728,0,0.148,-5.27,0.0275,0.684,112.068
6z6CGFbowofeJZCMmJ7Qnc,'Love Done Gone',2010, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,44,FALSE,210.747,8,1,4,0.15,0.633,0.732,0,0.0737,-2.989,0.0306,0.813,126.946
7KnMHRj5xqsOGLv8lGCPa6,"""That's How Country Boys Roll""",2008, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,45,FALSE,224.267,2,1,4,0.0735,0.674,0.916,0,0.108,-2.945,0.0332,0.916,120.974
6a7wXoZOARI8IqEXObjhDz,"""Pretty Good At Drinkin' Beer""",2010, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,54,FALSE,179.907,5,1,4,0.451,0.775,0.689,0.0000134,0.122,-3.695,0.0322,0.618,106.978
5JnLiuMgRAWoHYOhatFP3s,'People Are Crazy',2008, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,55,FALSE,231.36,5,1,4,0.189,0.658,0.713,0.000433,0.121,-4.95,0.0263,0.455,141.941
1tZ5C8zI326sIB4kBErdmC,'Let Me Down Easy',2010, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,59,FALSE,228.493,1,1,4,0.362,0.61,0.497,0,0.107,-4.885,0.027,0.163,125.029
4iLPK8QnOvqm0Azbsk2GDn,"""Don't It""",2015, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,63,FALSE,188.999,1,1,4,0.0484,0.573,0.824,0,0.335,-4.443,0.0373,0.668,90.966
0iA1unTbTbDOWUSlbwJ1pS,"""It Don't Hurt Like It Used To""",2015, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,66,FALSE,184.506,3,1,4,0.083,0.503,0.824,0,0.21,-4.039,0.0524,0.448,161.981
3I7krC8kr0gFR7P6vInR1I,'Do I Make You Wanna',2015, 'Billy Currington',1By9QBFnjZAoI83BZppHlt,1456257,singer,contemporary country,72,70,FALSE,234.306,9,1,4,0.122,0.549,0.751,0,0.208,-5.423,0.0299,0.493,89.953
4x7Di9FZJXJoxHjLxjImmp,'Hell Of A Night',2014, 'Dustin Lynch',1dID9zgn0OV0Y8ud7Mh2tS,1110745,singer,contemporary country,73,57,FALSE,190.427,2,1,4,0.00472,0.499,0.797,0,0.297,-4.845,0.0402,0.591,85.054
7pxhKtuTwofDIdgHx2DcVK,"""Seein' Red""",2017, 'Dustin Lynch',1dID9zgn0OV0Y8ud7Mh2tS,1110745,singer,contemporary country,73,58,FALSE,194.893,1,0,4,0.054,0.651,0.808,0,0.0482,-4.731,0.0435,0.858,100.993
5ksoJlQJtduEkwQTo7UN7X,'Cowboys And Angels',2012, 'Dustin Lynch',1dID9zgn0OV0Y8ud7Mh2tS,1110745,singer,contemporary country,73,58,FALSE,227.72,10,1,4,0.245,0.355,0.55,0.000032,0.0979,-5.772,0.0285,0.26,73.842
2MNapHbu7QASoukvVVIxyr,'Mind Reader',2014, 'Dustin Lynch',1dID9zgn0OV0Y8ud7Mh2tS,1110745,singer,contemporary country,73,60,FALSE,185.413,4,0,4,0.0266,0.394,0.8,0,0.184,-4.17,0.0413,0.525,162.053
5HnXcJJbNXQQ7tRlQ9VN1v,'Good Girl',2018, 'Dustin Lynch',1dID9zgn0OV0Y8ud7Mh2tS,1110745,singer,contemporary country,73,71,FALSE,189.533,7,1,4,0.16,0.711,0.696,0,0.17,-5.05,0.0871,0.694,80.512
2YMhrXQYKkm4kXLcXKKd5z,'Small Town Boy',2017, 'Dustin Lynch',1dID9zgn0OV0Y8ud7Mh2tS,1110745,singer,contemporary country,73,73,FALSE,205.733,9,1,4,0.0251,0.554,0.743,0,0.359,-6.016,0.0287,0.673,72.997
6RSNKGdv3nDTHqgw4bdzyF,'Yours',2017, 'Russell Dickerson',1E2AEtxaFaJtH0lO7kgNKw,175140,singer,contemporary country,71,70,FALSE,216.96,11,1,4,0.119,0.555,0.722,0,0.0861,-6.005,0.034,0.559,134.058
2oPCR02nduYVpj7CTfsA0d,'Blue Tacoma',2017, 'Russell Dickerson',1E2AEtxaFaJtH0lO7kgNKw,175140,singer,contemporary country,71,72,FALSE,212.067,9,1,4,0.0183,0.455,0.897,0,0.174,-4.879,0.0403,0.728,160.139
4Lrf7RbUC92qp7JXcwhin8,'Hands Of A Working Man',1998, 'Ty Herndon',1Fj0R2t4HaJa3oUe8azB8R,62860,singer,contemporary country,45,19,FALSE,227.133,0,1,4,0.0697,0.607,0.628,0,0.322,-7.161,0.0283,0.353,89.284
3ZzmuoHXbV5Lu0O1BZm2Bd,'No Mercy',1999, 'Ty Herndon',1Fj0R2t4HaJa3oUe8azB8R,62860,singer,contemporary country,45,19,FALSE,285.96,10,1,4,0.112,0.407,0.627,0.000266,0.13,-6.769,0.03,0.438,187.676
2sPXJCnKyQ1SWjc2JdFnQK,'Steam',1999, 'Ty Herndon',1Fj0R2t4HaJa3oUe8azB8R,62860,singer,contemporary country,45,24,FALSE,216.693,6,1,4,0.0497,0.676,0.738,0.0000027,0.0784,-6.693,0.0262,0.697,101.944
09nWHcNuohUS7HMPdIDwrr,'What Mattered Most',1995, 'Ty Herndon',1Fj0R2t4HaJa3oUe8azB8R,62860,singer,contemporary country,45,44,FALSE,221.427,0,1,4,0.415,0.529,0.509,0,0.171,-8.926,0.0253,0.27,142.311
3StRGvGgYYHr9W6WeL9drV,'Pray For You',2010, 'Jaron And The Long Road To Love',1gnxlAhv4TnE1Kbvcbv8QI,8599,singer,contemporary country,44,26,FALSE,190.24,10,1,4,0.615,0.446,0.637,0,0.149,-5.809,0.0432,0.425,139.859
6s9GPlGYAUK6Nq5WlSuHuU,'Bleed Red',2011, 'Ronnie Dunn',1iLuTmIgxCEiEllDSWkeIy,69202,singer,contemporary country,51,42,FALSE,229.84,10,1,4,0.346,0.487,0.668,0.0000456,0.107,-4.251,0.0321,0.184,90.083
41TDpmZqjVfCEFE8yMNhGc,"""Cost Of Livin'""",2011, 'Ronnie Dunn',1iLuTmIgxCEiEllDSWkeIy,69202,singer,contemporary country,51,47,FALSE,250.48,4,1,4,0.895,0.662,0.29,0,0.0959,-7.896,0.0349,0.283,148.393
7uVkYr8gxcPEgqohvynpdN,'Break Up In The End',2018, 'Cole Swindell',1mfDfLsMxYcOOZkzBxvSVW,1139634,singer,contemporary country,72,51,FALSE,199.436,1,1,4,0.456,0.51,0.386,0,0.252,-8.391,0.0307,0.266,86.36
5BtS8w1kkjLV1BbvB0t12u,'Hope You Get Lonely Tonight',2014, 'Cole Swindell',1mfDfLsMxYcOOZkzBxvSVW,1139634,singer,contemporary country,72,54,FALSE,227.987,10,1,4,0.103,0.45,0.795,0,0.166,-4.249,0.0355,0.364,151.884
3OZVqx1YsqDDkxQ6TnmHtn,"""Ain't Worth The Whiskey""",2014, 'Cole Swindell',1mfDfLsMxYcOOZkzBxvSVW,1139634,singer,contemporary country,72,60,FALSE,191.907,2,1,4,0.042,0.432,0.738,0,0.119,-3.91,0.0309,0.503,153.712
3y1t2sEahs8idFz2tiYNPO,'Let Me See Ya Girl',2014, 'Cole Swindell',1mfDfLsMxYcOOZkzBxvSVW,1139634,singer,contemporary country,72,60,FALSE,187.587,6,1,4,0.254,0.523,0.834,0,0.393,-3.561,0.0281,0.445,92.99
0Utg7sirTPqrs6Cx0FbriQ,"""Chillin' It""",2014, 'Cole Swindell',1mfDfLsMxYcOOZkzBxvSVW,1139634,singer,contemporary country,72,61,FALSE,196.747,9,1,4,0.511,0.576,0.849,0.0000389,0.109,-3.057,0.0386,0.666,137.982
63thx7OANplv4I4BQsanHk,'You Should Be Here',2016, 'Cole Swindell',1mfDfLsMxYcOOZkzBxvSVW,1139634,singer,contemporary country,72,62,FALSE,190.173,7,1,4,0.0592,0.489,0.641,0,0.0857,-4.455,0.0282,0.303,136.095
38gZVjeaeR3gcnCzziAxBm,'Middle Of A Memory',2016, 'Cole Swindell',1mfDfLsMxYcOOZkzBxvSVW,1139634,singer,contemporary country,72,64,FALSE,226.307,11,1,4,0.0972,0.531,0.746,0,0.102,-4.228,0.0329,0.304,139.788
3f0Le90S1CWheOUhEWJ99D,'The Note',1998, 'Daryle Singletary',1mQ9wgWshECdFsDbT7ATzT,96411,singer,contemporary country,53,29,FALSE,202.733,10,1,4,0.327,0.338,0.551,0,0.152,-5.287,0.0297,0.382,168.54
1SoP2zC2ttcI2zjuRsQ5xx,"""Don't Think I Can't Love You""",2009, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,43,FALSE,185.107,10,1,3,0.26,0.435,0.558,0,0.245,-5.423,0.0342,0.203,115.742
5bQ8psGbXl0heZAiwG9jW6,"""Startin' With Me""",2006, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,45,FALSE,236.027,11,1,4,0.109,0.487,0.653,0.00000515,0.112,-5.393,0.0522,0.319,159.42
5ETe7SElBIgm2NAZY3SpX4,'Days Of Gold',2013, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,45,FALSE,201.373,10,1,4,0.0446,0.476,0.991,0.00574,0.128,-3.458,0.052,0.453,111.03
3obQ7Qx6YZt8r1KvTv7uk3,"""What We Ain't Got""",2013, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,47,FALSE,218.787,9,1,4,0.952,0.537,0.257,0.0000389,0.0899,-10.447,0.0344,0.169,127.981
32C5of1pAeU7IeEbGiLWAo,'Yee Haw',2006, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,47,FALSE,172.507,7,1,4,0.0956,0.672,0.934,0,0.109,-3.322,0.0333,0.948,129.123
2Xdatbm43IXEVi0wmKeJve,'Alone With You',2011, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,51,FALSE,210.973,7,1,4,0.221,0.646,0.761,0,0.109,-3.991,0.0267,0.336,108.999
5NUvj4WX2tAQGxOF4CWJ7I,'Real Life',2015, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,52,FALSE,169.827,1,0,4,0.00195,0.654,0.749,0,0.0956,-5.383,0.0257,0.774,108.004
0XjXQDJpajDzCdpazp1562,'Eight Second Ride',2009, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,55,FALSE,187.32,0,1,3,0.104,0.645,0.843,0,0.249,-4.072,0.0475,0.534,92.357
7oizkVPKiJYU5CyTjrcVp0,'The One That Got Away',2011, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,55,FALSE,194.173,0,1,4,0.0343,0.576,0.865,0.0000532,0.252,-3.288,0.0407,0.535,119.913
2yWtLaPCOUDyi7f1lOXCn5,'Anywhere With You',2011, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,57,FALSE,209.587,5,1,4,0.0418,0.475,0.936,0,0.0873,-2.545,0.0413,0.598,151.988
5dNGORzxFb5z3v7vSAFkTU,"""Beachin'""",2013, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,62,FALSE,191.04,6,1,4,0.344,0.527,0.902,0.0000463,0.0669,-5.352,0.0601,0.709,181.964
0O1x2tRm8ZpfDbcpOWZp7z,'American Country Love Song',2016, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,63,FALSE,199.747,8,1,4,0.0457,0.529,0.891,0,0.0942,-4.36,0.043,0.329,104.031
3dlCF1mzW1UKMOb4b1XN17,'I Was Jack (You Were Diane)',2019, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,68,FALSE,188.013,6,1,4,0.0875,0.612,0.878,0,0.0505,-3.556,0.0452,0.599,94.014
3ts6xK5GzfMAAriT9AIBmP,'Barefoot Blue Jean Night',2011, 'Jake Owen',1n2pb9Tsfe4SwAjmUac6YT,1209243,singer,contemporary country,73,69,FALSE,167.427,4,1,4,0.208,0.6,0.808,0,0.196,-4.679,0.0403,0.809,172.016
1G4cdOtF36ZCs6i2dZoC87,'Drunk Me',2018, 'Mitchell Tenpenny',1p6CdzJRoicjRcSdWoB9Qc,80745,singer,contemporary country,70,72,FALSE,211.768,2,1,4,0.199,0.499,0.797,0,0.0933,-3.77,0.0554,0.408,176.024
5uM243bqHbQBpLTDJe4pBs,'Three Wooden Crosses',2009, 'Randy Travis',1pTuR132U5b4Rizal2Pr7m,652658,singer,contemporary country,67,38,FALSE,201.24,1,1,4,0.498,0.534,0.547,0,0.0897,-7.915,0.0323,0.423,158.006
3WlxoTtsMW774Dltk8ZF2p,"""I'll Just Hold On""",2008, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,25,FALSE,239.2,0,1,4,0.0365,0.41,0.796,0.000156,0.307,-4.222,0.0326,0.342,164.161
6LZL6JjIuB0MvylLsezfhR,"""Don't Make Me""",2007, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,26,FALSE,246.56,5,1,4,0.0181,0.513,0.546,0,0.122,-5.703,0.0282,0.245,141.876
6z0HjnZ1ZgS71Pp8rUibLC,'Over',2011, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,33,FALSE,193.147,1,1,4,0.0274,0.392,0.605,0.00000175,0.189,-6.204,0.0338,0.307,155.586
00vOOYsPo7fmlToYOjGwI2,"""She Wouldn't Be Gone""",2008, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,35,FALSE,215.613,0,1,4,0.166,0.51,0.683,0,0.0795,-4.338,0.0302,0.211,159.918
2os9b75IAD552X6SThCVhh,'Drink On It',2011, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,35,FALSE,211.067,7,1,4,0.0365,0.643,0.725,0.0000012,0.326,-5.632,0.0231,0.683,93.975
1M9qgq0SaZ5OuAeU0GKXif,'Goodbye Time',2004, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,37,FALSE,201.733,2,1,4,0.295,0.51,0.348,0.0000247,0.242,-7.849,0.0261,0.159,77.041
3ABB9ZDbKhAH5iBYp4bE4x,'The Baby',2003, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,42,FALSE,234.733,4,1,4,0.312,0.502,0.533,0,0.277,-6.983,0.0263,0.281,86.406
5zni15XyrdqAGExRcMSJi2,'Nobody But Me',2004, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,45,FALSE,158.707,2,1,4,0.376,0.637,0.682,0,0.17,-4.632,0.0291,0.541,81.016
5cQIrML7iJEUsOCNsHqWlB,'All About Tonight',2010, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,46,FALSE,205.613,0,1,4,0.0159,0.674,0.943,0,0.504,-3.413,0.0408,0.856,118.06
68Pux358EOhXmQqln37bj4,'God Gave Me You',2010, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,47,FALSE,229.533,2,1,4,0.00481,0.483,0.844,0.0000729,0.405,-5.043,0.0314,0.543,151.977
0y44Oz1T9uWDKg4SFDWRWH,'Honey Bee',2010, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,48,FALSE,210.72,4,1,4,0.00167,0.481,0.849,0.00000149,0.121,-5.131,0.0385,0.723,205.57
3uOgYjdEyuKVTjapKtL7Xy,'Footloose',2010, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,49,FALSE,218.493,7,1,4,0.00121,0.52,0.924,0.00000231,0.128,-4.748,0.0686,0.844,173.98
15fZHvjZXoAILTvmt4EXIk,"""Who Are You When I'm Not Looking""",2010, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,52,FALSE,187.733,4,1,4,0.409,0.412,0.457,0.0187,0.0978,-9.142,0.0288,0.202,74.824
1MDogqDrStFSO9cdUTUFem,"""Doin' What She Likes""",2013, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,53,FALSE,222.613,10,1,4,0.157,0.581,0.767,0,0.278,-6.28,0.0406,0.832,152.011
57gS5wJqIH6sbtBIIiioNY,'Gonna',2014, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,53,FALSE,182.947,4,1,4,0.0265,0.667,0.886,0,0.0759,-5.12,0.0387,0.948,146.076
3oTC5qoKq6nvz4Jj0DgCzF,'Home',2015, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,53,FALSE,230.453,7,1,4,0.479,0.38,0.443,0.00000303,0.11,-6.972,0.0268,0.281,63.122
289hx4t6fH2BBe8p6cnXo1,'Neon Light',2014, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,55,FALSE,221.402,2,1,4,0.0189,0.666,0.78,0.00000101,0.0635,-5.847,0.048,0.923,154.056
3JffB4CABj9lA0NC63kbCp,"""She's Got A Way With Words""",2016, 'Blake Shelton',1UTPBmNbXNTittyMJrNkvw,4416337,singer,contemporary country,78,56,FALSE,190.987,3,1,4,0.326,0.616,0.697,0.0000218,0.0827,-5.952,0.0295,0.68,148.93
